100000.00,-7.54
945939.09,-8.62
1791878.17,-15.48
2637817.26,-22.35
3483756.35,-31.27
4329695.43,-54.37
5175634.52,-71.04
6021573.60,-70.64
6867512.69,-72.67
7713451.78,-72.50
8559390.86,-72.69
9405329.95,-72.15
10251269.04,-70.67
11097208.12,-70.43
11943147.21,-70.52
12789086.29,-72.66
13635025.38,-72.09
14480964.47,-71.53
15326903.55,-74.14
16172842.64,-73.05
17018781.73,-73.98
17864720.81,-73.89
18710659.90,-74.11
19556598.98,-71.66
20402538.07,-74.47
21248477.16,-74.02
22094416.24,-76.11
22940355.33,-72.48
23786294.42,-75.25
24632233.50,-71.99
25478172.59,-69.29
26324111.68,-73.53
27170050.76,-69.71
28015989.85,-68.89
28861928.93,-70.38
29707868.02,-70.74
30553807.11,-70.65
31399746.19,-70.25
32245685.28,-69.30
33091624.37,-71.30
33937563.45,-70.50
34783502.54,-74.24
35629441.62,-69.15
36475380.71,-77.23
37321319.80,-73.68
38167258.88,-73.32
39013197.97,-77.27
39859137.06,-76.30
40705076.14,-75.35
41551015.23,-75.92
42396954.31,-74.76
43242893.40,-75.53
44088832.49,-74.33
44934771.57,-75.36
45780710.66,-75.07
46626649.75,-74.99
47472588.83,-75.10
48318527.92,-74.10
49164467.01,-74.65
50010406.09,-76.94
50856345.18,-74.44
51702284.26,-71.61
52548223.35,-74.98
53394162.44,-75.56
54240101.52,-75.18
55086040.61,-74.78
55931979.70,-74.86
56777918.78,-74.27
57623857.87,-74.51
58469796.95,-73.14
59315736.04,-76.27
60161675.13,-75.04
61007614.21,-75.15
61853553.30,-75.95
62699492.39,-75.01
63545431.47,-75.03
64391370.56,-73.76
65237309.64,-74.48
66083248.73,-72.81
66929187.82,-74.94
67775126.90,-71.60
68621065.99,-70.54
69467005.08,-63.28
70312944.16,-65.94
71158883.25,-70.17
72004822.34,-64.67
72850761.42,-65.77
73696700.51,-66.25
74542639.59,-67.75
75388578.68,-69.17
76234517.77,-65.42
77080456.85,-72.61
77926395.94,-67.37
78772335.03,-73.35
79618274.11,-73.64
80464213.20,-65.51
81310152.28,-72.99
82156091.37,-67.32
83002030.46,-67.99
83847969.54,-71.54
84693908.63,-68.91
85539847.72,-68.98
86385786.80,-68.20
87231725.89,-67.72
88077664.97,-68.09
88923604.06,-69.82
89769543.15,-71.77
90615482.23,-75.04
91461421.32,-75.15
92307360.41,-75.93
93153299.49,-75.17
93999238.58,-68.74
94845177.66,-70.83
95691116.75,-68.62
96537055.84,-76.57
97382994.92,-71.73
98228934.01,-70.72
99074873.10,-74.11
99920812.18,-74.71
100766751.27,-74.89
101612690.36,-75.14
102458629.44,-76.91
103304568.53,-75.91
104150507.61,-74.02
104996446.70,-76.25
105842385.79,-75.98
106688324.87,-75.71
107534263.96,-75.94
108380203.05,-77.67
109226142.13,-74.19
110072081.22,-82.04
110918020.30,-76.72
111763959.39,-76.35
112609898.48,-76.21
113455837.56,-76.42
114301776.65,-75.21
115147715.74,-76.35
115993654.82,-76.88
116839593.91,-75.48
117685532.99,-76.61
118531472.08,-76.66
119377411.17,-76.99
120223350.25,-76.15
121069289.34,-76.46
121915228.43,-74.68
122761167.51,-76.27
123607106.60,-75.50
124453045.69,-75.58
125298984.77,-75.32
126144923.86,-76.81
126990862.94,-75.78
127836802.03,-76.32
128682741.12,-76.00
129528680.20,-76.06
130374619.29,-77.12
131220558.38,-76.07
132066497.46,-75.76
132912436.55,-75.62
133758375.63,-75.77
134604314.72,-74.32
135450253.81,-74.22
136296192.89,-75.03
137142131.98,-74.73
137988071.07,-75.98
138834010.15,-74.36
139679949.24,-77.11
140525888.32,-74.89
141371827.41,-77.12
142217766.50,-75.54
143063705.58,-74.49
143909644.67,-75.86
144755583.76,-76.74
145601522.84,-73.25
146447461.93,-76.64
147293401.02,-75.03
148139340.10,-74.79
148985279.19,-77.30
149831218.27,-75.46
150677157.36,-72.14
151523096.45,-75.94
152369035.53,-76.48
153214974.62,-75.78
154060913.71,-74.96
154906852.79,-76.83
155752791.88,-75.54
156598730.96,-75.12
157444670.05,-73.39
158290609.14,-74.45
159136548.22,-75.05
159982487.31,-74.37
160828426.40,-74.59
161674365.48,-74.65
162520304.57,-75.00
163366243.65,-75.32
164212182.74,-73.38
165058121.83,-75.54
165904060.91,-74.85
166750000.00,-74.90
167595939.09,-74.96
168441878.17,-75.03
169287817.26,-76.69
170133756.35,-75.68
170979695.43,-75.58
171825634.52,-76.04
172671573.60,-76.11
173517512.69,-76.42
174363451.78,-75.53
175209390.86,-76.09
176055329.95,-73.93
176901269.04,-76.15
177747208.12,-76.63
178593147.21,-74.90
179439086.29,-74.51
180285025.38,-75.29
181130964.47,-75.26
181976903.55,-77.71
182822842.64,-76.00
183668781.73,-72.99
184514720.81,-78.07
185360659.90,-77.43
186206598.98,-77.11
187052538.07,-76.66
187898477.16,-76.26
188744416.24,-75.50
189590355.33,-75.80
190436294.42,-76.20
191282233.50,-74.64
192128172.59,-76.39
192974111.68,-75.09
193820050.76,-76.28
194665989.85,-77.09
195511928.93,-77.22
196357868.02,-77.03
197203807.11,-76.18
198049746.19,-75.23
198895685.28,-75.37
199741624.37,-75.52
200587563.45,-75.60
201433502.54,-76.46
202279441.62,-76.20
203125380.71,-76.87
203971319.80,-77.47
204817258.88,-75.33
205663197.97,-78.12
206509137.06,-76.50
207355076.14,-77.08
208201015.23,-78.23
209046954.31,-75.93
209892893.40,-77.41
210738832.49,-77.61
211584771.57,-76.73
212430710.66,-76.50
213276649.75,-75.56
214122588.83,-75.77
214968527.92,-75.93
215814467.01,-75.16
216660406.09,-76.21
217506345.18,-72.67
218352284.26,-75.43
219198223.35,-72.98
220044162.44,-74.24
220890101.52,-76.97
221736040.61,-76.12
222581979.70,-76.75
223427918.78,-76.21
224273857.87,-74.99
225119796.95,-74.13
225965736.04,-76.35
226811675.13,-75.40
227657614.21,-76.36
228503553.30,-77.18
229349492.39,-74.33
230195431.47,-76.01
231041370.56,-75.80
231887309.64,-75.82
232733248.73,-76.19
233579187.82,-77.30
234425126.90,-73.57
235271065.99,-76.75
236117005.08,-76.29
236962944.16,-76.65
237808883.25,-76.00
238654822.34,-74.74
239500761.42,-74.62
