100000.00,-7.44
945939.09,-8.49
1791878.17,-15.29
2637817.26,-22.17
3483756.35,-31.19
4329695.43,-51.83
5175634.52,-63.30
6021573.60,-63.74
6867512.69,-64.74
7713451.78,-69.67
8559390.86,-70.64
9405329.95,-71.23
10251269.04,-68.64
11097208.12,-66.66
11943147.21,-71.79
12789086.29,-73.69
13635025.38,-73.80
14480964.47,-70.71
15326903.55,-72.69
16172842.64,-74.75
17018781.73,-71.80
17864720.81,-74.28
18710659.90,-74.77
19556598.98,-74.44
20402538.07,-73.63
21248477.16,-74.48
22094416.24,-74.44
22940355.33,-75.04
23786294.42,-70.95
24632233.50,-69.89
25478172.59,-73.22
26324111.68,-74.88
27170050.76,-67.27
28015989.85,-67.96
28861928.93,-70.87
29707868.02,-70.10
30553807.11,-71.19
31399746.19,-70.56
32245685.28,-73.82
33091624.37,-74.13
33937563.45,-74.52
34783502.54,-73.78
35629441.62,-73.22
36475380.71,-74.01
37321319.80,-72.85
38167258.88,-74.91
39013197.97,-75.96
39859137.06,-73.78
40705076.14,-75.19
41551015.23,-75.36
42396954.31,-74.38
43242893.40,-75.24
44088832.49,-75.26
44934771.57,-75.07
45780710.66,-75.00
46626649.75,-75.05
47472588.83,-74.61
48318527.92,-75.81
49164467.01,-75.64
50010406.09,-75.23
50856345.18,-71.76
51702284.26,-72.56
52548223.35,-72.49
53394162.44,-67.30
54240101.52,-71.13
55086040.61,-71.73
55931979.70,-72.64
56777918.78,-74.92
57623857.87,-73.40
58469796.95,-74.22
59315736.04,-76.17
60161675.13,-76.87
61007614.21,-74.55
61853553.30,-74.02
62699492.39,-73.44
63545431.47,-75.54
64391370.56,-71.50
65237309.64,-75.29
66083248.73,-75.45
66929187.82,-72.51
67775126.90,-71.38
68621065.99,-64.74
69467005.08,-71.58
70312944.16,-68.20
71158883.25,-67.26
72004822.34,-68.17
72850761.42,-67.66
73696700.51,-70.40
74542639.59,-67.23
75388578.68,-66.78
76234517.77,-69.77
77080456.85,-72.44
77926395.94,-69.48
78772335.03,-70.80
79618274.11,-67.73
80464213.20,-68.95
81310152.28,-69.38
82156091.37,-67.24
83002030.46,-69.02
83847969.54,-69.20
84693908.63,-67.77
85539847.72,-68.66
86385786.80,-66.71
87231725.89,-68.00
88077664.97,-68.01
88923604.06,-69.95
89769543.15,-70.73
90615482.23,-74.68
91461421.32,-71.87
92307360.41,-72.14
93153299.49,-70.07
93999238.58,-74.92
94845177.66,-75.80
95691116.75,-73.37
96537055.84,-71.78
97382994.92,-69.06
98228934.01,-74.72
99074873.10,-72.58
99920812.18,-68.40
100766751.27,-72.70
101612690.36,-70.04
102458629.44,-74.27
103304568.53,-75.65
104150507.61,-70.20
104996446.70,-69.85
105842385.79,-72.23
106688324.87,-72.87
107534263.96,-74.87
108380203.05,-75.60
109226142.13,-75.21
110072081.22,-82.31
110918020.30,-75.48
111763959.39,-76.80
112609898.48,-74.72
113455837.56,-75.10
114301776.65,-75.45
115147715.74,-75.56
115993654.82,-77.08
116839593.91,-77.74
117685532.99,-75.23
118531472.08,-75.02
119377411.17,-75.72
120223350.25,-75.24
121069289.34,-76.77
121915228.43,-77.24
122761167.51,-74.38
123607106.60,-76.11
124453045.69,-74.74
125298984.77,-73.11
126144923.86,-74.21
126990862.94,-75.07
127836802.03,-74.35
128682741.12,-74.62
129528680.20,-75.82
130374619.29,-76.59
131220558.38,-77.40
132066497.46,-76.81
132912436.55,-74.36
133758375.63,-73.89
134604314.72,-76.26
135450253.81,-74.16
136296192.89,-72.89
137142131.98,-75.96
137988071.07,-74.62
138834010.15,-76.21
139679949.24,-75.02
140525888.32,-74.91
141371827.41,-74.89
142217766.50,-75.98
143063705.58,-75.65
143909644.67,-74.36
144755583.76,-78.22
145601522.84,-74.52
146447461.93,-75.61
147293401.02,-75.41
148139340.10,-75.90
148985279.19,-76.00
149831218.27,-72.30
150677157.36,-76.78
151523096.45,-76.84
152369035.53,-73.14
153214974.62,-74.93
154060913.71,-76.20
154906852.79,-75.04
155752791.88,-74.18
156598730.96,-76.91
157444670.05,-76.06
158290609.14,-73.89
159136548.22,-75.84
159982487.31,-75.39
160828426.40,-75.04
161674365.48,-76.41
162520304.57,-74.56
163366243.65,-74.94
164212182.74,-72.68
165058121.83,-74.25
165904060.91,-74.67
166750000.00,-75.39
167595939.09,-73.52
168441878.17,-75.07
169287817.26,-75.94
170133756.35,-75.44
170979695.43,-75.49
171825634.52,-74.98
172671573.60,-75.45
173517512.69,-75.43
174363451.78,-76.02
175209390.86,-75.07
176055329.95,-74.66
176901269.04,-76.58
177747208.12,-76.69
178593147.21,-76.42
179439086.29,-73.14
180285025.38,-73.11
181130964.47,-76.09
181976903.55,-76.85
182822842.64,-72.36
183668781.73,-75.72
184514720.81,-74.67
185360659.90,-74.48
186206598.98,-75.63
187052538.07,-74.79
187898477.16,-76.63
188744416.24,-75.62
189590355.33,-74.51
190436294.42,-75.65
191282233.50,-76.40
192128172.59,-74.54
192974111.68,-77.61
193820050.76,-74.81
194665989.85,-75.68
195511928.93,-77.19
196357868.02,-76.45
197203807.11,-73.80
198049746.19,-74.79
198895685.28,-75.70
199741624.37,-75.75
200587563.45,-75.56
201433502.54,-77.07
202279441.62,-76.68
203125380.71,-76.24
203971319.80,-73.30
204817258.88,-76.85
205663197.97,-75.67
206509137.06,-73.63
207355076.14,-73.01
208201015.23,-76.18
209046954.31,-73.20
209892893.40,-77.35
210738832.49,-74.11
211584771.57,-76.28
212430710.66,-76.56
213276649.75,-74.62
214122588.83,-75.75
214968527.92,-76.06
215814467.01,-74.81
216660406.09,-75.61
217506345.18,-75.29
218352284.26,-75.67
