100000.00,-7.46
945939.09,-8.51
1791878.17,-15.33
2637817.26,-22.14
3483756.35,-30.83
4329695.43,-50.79
5175634.52,-58.41
6021573.60,-66.00
6867512.69,-65.61
7713451.78,-63.38
8559390.86,-64.11
9405329.95,-66.33
10251269.04,-66.67
11097208.12,-67.99
11943147.21,-72.89
12789086.29,-71.70
13635025.38,-68.58
14480964.47,-69.99
15326903.55,-69.99
16172842.64,-72.06
17018781.73,-74.77
17864720.81,-74.49
18710659.90,-72.13
19556598.98,-74.09
20402538.07,-74.23
21248477.16,-73.75
22094416.24,-76.33
22940355.33,-74.58
23786294.42,-75.44
24632233.50,-72.93
25478172.59,-67.96
26324111.68,-72.34
27170050.76,-68.58
28015989.85,-71.20
28861928.93,-67.71
29707868.02,-71.14
30553807.11,-69.70
31399746.19,-72.60
32245685.28,-74.63
33091624.37,-76.20
33937563.45,-76.99
34783502.54,-75.25
35629441.62,-70.86
36475380.71,-75.85
37321319.80,-71.88
38167258.88,-76.24
39013197.97,-74.42
39859137.06,-76.35
40705076.14,-75.36
41551015.23,-77.32
42396954.31,-73.47
43242893.40,-75.50
44088832.49,-73.86
44934771.57,-74.62
45780710.66,-75.36
46626649.75,-75.44
47472588.83,-75.80
48318527.92,-71.49
49164467.01,-73.90
50010406.09,-73.76
50856345.18,-72.61
51702284.26,-75.99
52548223.35,-75.06
53394162.44,-73.36
54240101.52,-71.58
55086040.61,-75.88
55931979.70,-74.51
56777918.78,-74.75
57623857.87,-74.56
58469796.95,-74.26
59315736.04,-75.00
60161675.13,-72.66
61007614.21,-73.33
61853553.30,-73.99
62699492.39,-73.66
63545431.47,-75.71
64391370.56,-76.28
65237309.64,-68.36
66083248.73,-73.30
66929187.82,-64.90
67775126.90,-67.37
68621065.99,-69.10
69467005.08,-67.32
70312944.16,-69.07
71158883.25,-63.62
72004822.34,-67.56
72850761.42,-68.27
73696700.51,-63.51
74542639.59,-68.46
75388578.68,-64.97
76234517.77,-67.35
77080456.85,-73.80
77926395.94,-69.91
78772335.03,-73.90
79618274.11,-73.73
80464213.20,-71.86
81310152.28,-71.40
82156091.37,-67.44
83002030.46,-70.57
83847969.54,-70.62
84693908.63,-69.22
85539847.72,-67.15
86385786.80,-69.82
87231725.89,-68.90
88077664.97,-70.45
88923604.06,-68.56
89769543.15,-71.00
90615482.23,-74.80
91461421.32,-73.96
92307360.41,-76.12
93153299.49,-72.62
93999238.58,-75.32
94845177.66,-72.04
95691116.75,-71.11
96537055.84,-72.67
97382994.92,-69.56
98228934.01,-75.56
99074873.10,-70.43
99920812.18,-74.66
100766751.27,-73.04
101612690.36,-76.11
102458629.44,-75.97
103304568.53,-74.66
104150507.61,-73.34
104996446.70,-75.94
105842385.79,-74.26
106688324.87,-76.26
107534263.96,-78.64
108380203.05,-74.52
