100000.00,-7.48
945939.09,-8.52
1791878.17,-15.39
2637817.26,-22.25
3483756.35,-31.20
4329695.43,-54.08
5175634.52,-68.22
6021573.60,-69.88
6867512.69,-70.05
7713451.78,-71.70
8559390.86,-71.36
9405329.95,-70.73
10251269.04,-74.04
11097208.12,-70.22
11943147.21,-72.93
12789086.29,-74.37
13635025.38,-69.46
14480964.47,-75.33
15326903.55,-71.41
16172842.64,-76.34
17018781.73,-75.33
17864720.81,-72.65
18710659.90,-75.39
19556598.98,-73.02
20402538.07,-73.83
21248477.16,-75.83
22094416.24,-75.10
22940355.33,-74.21
23786294.42,-74.46
24632233.50,-72.98
25478172.59,-73.86
26324111.68,-70.18
27170050.76,-66.21
28015989.85,-69.50
28861928.93,-70.04
29707868.02,-71.63
30553807.11,-67.18
31399746.19,-70.38
32245685.28,-72.78
33091624.37,-67.92
33937563.45,-74.06
34783502.54,-68.03
35629441.62,-74.88
36475380.71,-75.29
37321319.80,-70.45
38167258.88,-76.22
39013197.97,-76.06
39859137.06,-75.18
40705076.14,-76.64
41551015.23,-74.56
42396954.31,-71.56
43242893.40,-76.52
44088832.49,-74.71
44934771.57,-74.60
45780710.66,-74.26
46626649.75,-75.11
47472588.83,-75.58
48318527.92,-74.78
49164467.01,-73.98
50010406.09,-76.16
50856345.18,-73.26
51702284.26,-75.17
52548223.35,-72.72
53394162.44,-75.59
54240101.52,-73.58
55086040.61,-75.44
55931979.70,-74.64
56777918.78,-75.85
57623857.87,-72.37
58469796.95,-74.08
59315736.04,-74.29
60161675.13,-74.17
61007614.21,-75.67
61853553.30,-73.85
62699492.39,-75.46
63545431.47,-72.30
64391370.56,-74.15
65237309.64,-75.41
66083248.73,-69.30
66929187.82,-72.22
67775126.90,-72.24
68621065.99,-68.40
69467005.08,-70.87
70312944.16,-65.59
71158883.25,-70.03
72004822.34,-68.83
72850761.42,-60.76
73696700.51,-69.69
74542639.59,-64.53
75388578.68,-67.44
76234517.77,-69.96
77080456.85,-73.86
77926395.94,-68.06
78772335.03,-70.45
79618274.11,-72.06
80464213.20,-67.17
81310152.28,-71.75
82156091.37,-67.08
83002030.46,-71.24
83847969.54,-69.07
84693908.63,-68.71
85539847.72,-70.64
86385786.80,-71.05
87231725.89,-70.35
88077664.97,-70.08
88923604.06,-70.92
89769543.15,-73.34
90615482.23,-74.24
91461421.32,-73.55
92307360.41,-73.02
93153299.49,-72.90
93999238.58,-73.86
94845177.66,-71.60
95691116.75,-69.47
96537055.84,-71.01
97382994.92,-69.62
98228934.01,-69.29
99074873.10,-70.57
99920812.18,-75.14
100766751.27,-76.86
101612690.36,-75.07
102458629.44,-72.16
103304568.53,-75.30
104150507.61,-71.95
104996446.70,-74.66
105842385.79,-74.37
106688324.87,-72.93
107534263.96,-76.45
108380203.05,-74.64
109226142.13,-76.75
110072081.22,-82.42
110918020.30,-78.20
111763959.39,-75.90
112609898.48,-76.45
113455837.56,-75.43
114301776.65,-77.70
115147715.74,-76.44
115993654.82,-78.14
116839593.91,-75.85
117685532.99,-76.13
118531472.08,-76.10
119377411.17,-75.43
120223350.25,-76.49
121069289.34,-75.77
121915228.43,-75.46
122761167.51,-75.81
123607106.60,-75.81
124453045.69,-76.23
125298984.77,-75.83
126144923.86,-75.90
126990862.94,-74.72
127836802.03,-76.02
128682741.12,-76.63
129528680.20,-76.21
130374619.29,-74.14
131220558.38,-74.95
132066497.46,-75.38
132912436.55,-77.04
133758375.63,-74.84
134604314.72,-74.59
135450253.81,-74.58
136296192.89,-76.24
137142131.98,-76.01
137988071.07,-75.38
138834010.15,-72.98
139679949.24,-76.41
140525888.32,-74.45
141371827.41,-74.61
142217766.50,-73.75
143063705.58,-76.60
143909644.67,-76.50
144755583.76,-75.89
145601522.84,-74.73
146447461.93,-74.78
147293401.02,-74.96
148139340.10,-76.44
148985279.19,-75.67
149831218.27,-76.94
150677157.36,-75.42
151523096.45,-75.17
152369035.53,-72.84
153214974.62,-74.12
154060913.71,-75.02
154906852.79,-77.40
155752791.88,-73.93
156598730.96,-76.45
157444670.05,-76.27
158290609.14,-75.51
159136548.22,-72.87
159982487.31,-73.62
160828426.40,-74.23
161674365.48,-74.42
162520304.57,-75.59
163366243.65,-75.46
164212182.74,-73.61
165058121.83,-76.04
165904060.91,-74.33
166750000.00,-75.74
167595939.09,-75.62
168441878.17,-74.66
169287817.26,-76.35
170133756.35,-76.43
170979695.43,-75.03
171825634.52,-77.02
172671573.60,-78.00
173517512.69,-76.88
174363451.78,-76.47
175209390.86,-76.81
176055329.95,-76.87
176901269.04,-74.23
177747208.12,-74.45
178593147.21,-75.57
179439086.29,-72.68
180285025.38,-75.68
