100000.00,-7.47
945939.09,-8.54
1791878.17,-15.43
2637817.26,-22.27
3483756.35,-31.23
4329695.43,-53.99
5175634.52,-70.80
6021573.60,-69.99
6867512.69,-71.34
7713451.78,-73.23
8559390.86,-71.65
9405329.95,-74.42
10251269.04,-74.21
11097208.12,-72.49
11943147.21,-72.52
12789086.29,-73.33
13635025.38,-72.85
14480964.47,-73.26
15326903.55,-75.73
16172842.64,-74.05
17018781.73,-74.20
17864720.81,-74.68
18710659.90,-73.60
19556598.98,-74.55
20402538.07,-75.05
21248477.16,-76.33
22094416.24,-76.55
22940355.33,-75.43
23786294.42,-73.17
24632233.50,-71.31
25478172.59,-72.06
26324111.68,-73.16
27170050.76,-66.55
28015989.85,-68.37
28861928.93,-71.63
29707868.02,-70.12
30553807.11,-72.03
31399746.19,-71.58
32245685.28,-73.35
33091624.37,-72.87
33937563.45,-77.17
34783502.54,-72.30
35629441.62,-74.95
36475380.71,-71.96
37321319.80,-72.58
38167258.88,-75.15
39013197.97,-73.64
39859137.06,-74.46
40705076.14,-71.37
41551015.23,-76.02
42396954.31,-72.94
43242893.40,-74.61
44088832.49,-76.13
44934771.57,-75.54
45780710.66,-75.79
46626649.75,-77.62
47472588.83,-75.94
48318527.92,-74.84
49164467.01,-75.42
50010406.09,-75.68
50856345.18,-76.13
51702284.26,-74.94
52548223.35,-74.35
53394162.44,-72.74
54240101.52,-76.78
55086040.61,-74.23
55931979.70,-77.20
56777918.78,-73.34
57623857.87,-73.17
58469796.95,-75.66
59315736.04,-75.01
60161675.13,-74.87
61007614.21,-74.95
61853553.30,-75.10
62699492.39,-74.87
63545431.47,-72.66
64391370.56,-72.13
65237309.64,-75.55
66083248.73,-73.56
66929187.82,-70.60
67775126.90,-70.07
68621065.99,-66.37
69467005.08,-72.76
70312944.16,-71.25
71158883.25,-66.65
72004822.34,-67.90
72850761.42,-65.58
73696700.51,-69.55
74542639.59,-65.91
75388578.68,-67.02
76234517.77,-70.30
77080456.85,-71.01
77926395.94,-68.42
78772335.03,-72.87
79618274.11,-66.91
80464213.20,-73.56
81310152.28,-73.76
82156091.37,-67.75
83002030.46,-69.20
83847969.54,-66.88
84693908.63,-67.57
85539847.72,-66.41
86385786.80,-65.31
87231725.89,-65.90
88077664.97,-63.26
88923604.06,-68.65
89769543.15,-70.22
90615482.23,-71.99
91461421.32,-75.75
92307360.41,-70.48
93153299.49,-74.19
93999238.58,-72.18
94845177.66,-69.84
95691116.75,-75.71
96537055.84,-71.83
97382994.92,-69.52
98228934.01,-73.26
99074873.10,-74.91
99920812.18,-75.92
100766751.27,-72.69
101612690.36,-72.32
102458629.44,-71.97
103304568.53,-69.58
104150507.61,-77.19
104996446.70,-71.77
105842385.79,-76.08
106688324.87,-78.22
107534263.96,-77.00
108380203.05,-76.33
109226142.13,-76.61
110072081.22,-82.76
110918020.30,-76.89
111763959.39,-76.28
112609898.48,-76.38
113455837.56,-75.74
114301776.65,-77.24
115147715.74,-76.32
115993654.82,-75.08
116839593.91,-77.39
117685532.99,-75.77
118531472.08,-75.19
119377411.17,-76.95
120223350.25,-76.24
121069289.34,-76.54
121915228.43,-75.92
122761167.51,-75.92
123607106.60,-75.27
124453045.69,-74.77
125298984.77,-76.55
126144923.86,-75.67
126990862.94,-74.60
127836802.03,-78.21
128682741.12,-75.70
129528680.20,-77.45
130374619.29,-75.38
131220558.38,-76.11
132066497.46,-77.15
132912436.55,-75.63
133758375.63,-74.94
134604314.72,-74.26
135450253.81,-74.59
136296192.89,-75.45
137142131.98,-76.22
137988071.07,-73.42
138834010.15,-74.98
139679949.24,-75.57
140525888.32,-75.81
141371827.41,-76.16
142217766.50,-75.39
143063705.58,-74.34
143909644.67,-76.93
144755583.76,-74.26
145601522.84,-74.62
146447461.93,-76.07
147293401.02,-77.43
148139340.10,-76.00
148985279.19,-76.94
149831218.27,-77.71
150677157.36,-76.06
151523096.45,-76.07
152369035.53,-72.06
153214974.62,-74.49
154060913.71,-73.46
154906852.79,-76.93
155752791.88,-77.77
156598730.96,-76.13
157444670.05,-75.61
158290609.14,-75.24
159136548.22,-76.16
159982487.31,-75.40
160828426.40,-74.51
161674365.48,-72.62
162520304.57,-73.76
163366243.65,-71.88
164212182.74,-75.10
